flight.number,type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.estimatedTime,Temperature (°F) Max,Temperature (°F) Avg,Temperature (°F) Min,Dew Point (°F) Max,Dew Point (°F) Avg,Dew Point (°F) Min,Humidity (%) Max,Humidity (%) Avg,Humidity (%) Min,Wind Speed (mph) Max,Wind Speed (mph) Avg,Wind Speed (mph) Min,Pressure (in) Max,Pressure (in) Avg,Pressure (in) Min,Precipitation (in),hour,day,month,year
503,departure,active,isb,opis,2023-07-20 18:55:00,khi,opkc,2023-07-20t20:30:00.000,95,88.2,82,81,79.8,77,89,76.0,63,12,5.3,0,28.9,28.8,28.7,0,18,4,7,2023
894,departure,active,isb,opis,2023-07-20 04:55:00,kul,wmkk,2023-07-20t05:25:00.000,95,88.2,82,81,79.8,77,89,76.0,63,12,5.3,0,28.9,28.8,28.7,0,4,4,7,2023
615,departure,active,isb,opis,2023-07-20 03:05:00,dxb,omdb,2023-07-20t03:05:00.000,95,88.2,82,81,79.8,77,89,76.0,63,12,5.3,0,28.9,28.8,28.7,0,3,4,7,2023
230,departure,active,isb,opis,2023-07-20 10:00:00,auh,omaa,2023-07-20t10:10:00.000,95,88.2,82,81,79.8,77,89,76.0,63,12,5.3,0,28.9,28.8,28.7,0,10,4,7,2023
247,departure,active,lhe,opla,2023-07-13 20:40:00,dmm,oedf,2023-07-13t21:20:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,20,4,7,2023
410,departure,active,lhe,opla,2023-07-13 14:30:00,dxb,omdb,2023-07-13t14:45:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,14,4,7,2023
735,departure,active,lhe,opla,2023-07-13 11:40:00,jed,oejn,2023-07-13t11:40:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,11,4,7,2023
4359,departure,active,lhe,opla,2023-07-13 13:00:00,dxb,omdb,2023-07-13t13:00:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,13,4,7,2023
303,departure,active,lhe,opla,2023-07-13 13:00:00,khi,opkc,2023-07-13t13:00:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,13,4,7,2023
146,departure,active,lhe,opla,2023-07-13 21:45:00,khi,opkc,2023-07-13t21:45:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,21,4,7,2023
6613,departure,active,lhe,opla,2023-07-13 21:10:00,doh,othh,2023-07-13t21:10:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,21,4,7,2023
5586,departure,active,lhe,opla,2023-07-13 09:25:00,doh,othh,2023-07-13t09:25:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,9,4,7,2023
847,departure,active,lhe,opla,2023-07-13 20:35:00,khi,opkc,2023-07-13t20:35:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,20,4,7,2023
9410,departure,active,lhe,opla,2023-07-13 23:40:00,bkk,vtbs,2023-07-13t23:40:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,23,4,7,2023
501,departure,active,khi,opkc,2023-07-13 07:00:00,tuk,optu,2023-07-13t07:00:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,7,4,7,2023
143,departure,active,khi,opkc,2023-07-13 13:30:00,lhe,opla,2023-07-13t13:30:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,13,4,7,2023
7573,departure,active,khi,opkc,2023-07-13 22:40:00,dxb,omdb,2023-07-13t23:38:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,22,4,7,2023
110,departure,active,khi,opkc,2023-07-13 18:10:00,dxb,omdb,2023-07-13t18:10:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,18,4,7,2023
334,departure,active,khi,opkc,2023-07-13 11:30:00,dxb,omdb,2023-07-13t11:30:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,11,4,7,2023
5709,departure,active,khi,opkc,2023-07-13 05:55:00,ist,ltfm,2023-07-13t06:05:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,5,4,7,2023
843,departure,active,isb,opis,2023-07-13 12:20:00,med,oema,2023-07-13t12:20:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,12,4,7,2023
309,departure,active,isb,opis,2023-07-13 19:00:00,khi,opkc,2023-07-13t20:00:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,19,4,7,2023
605,departure,active,isb,opis,2023-07-13 09:50:00,gil,opgt,2023-07-13t09:50:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,9,4,7,2023
301,departure,active,isb,opis,2023-07-13 10:00:00,khi,opkc,2023-07-13t10:03:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,10,4,7,2023
6372,departure,active,isb,opis,2023-07-13 09:45:00,doh,othh,2023-07-13t09:45:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,9,4,7,2023
671,departure,active,isb,opis,2023-07-13 09:45:00,khi,opkc,2023-07-13t09:45:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,9,4,7,2023
261,departure,active,isb,opis,2023-07-13 21:50:00,auh,omaa,2023-07-13t21:50:00.000,93,86.5,79,77,75.1,72,79,69.1,56,15,9.3,5,28.8,28.8,28.8,0,21,4,7,2023
9090,departure,active,lhe,opla,2023-07-31 22:00:00,kmg,zppp,2023-07-31t22:00:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,22,1,7,2023
8162,departure,active,lhe,opla,2023-07-31 09:55:00,doh,othh,2023-07-31t09:55:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,9,1,7,2023
3932,departure,active,lhe,opla,2023-07-31 04:15:00,auh,omaa,2023-07-31t04:15:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,4,1,7,2023
5586,departure,active,lhe,opla,2023-07-31 09:55:00,doh,othh,2023-07-31t09:55:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,9,1,7,2023
715,departure,active,lhe,opla,2023-07-31 02:25:00,ist,ltfm,2023-07-31t02:50:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,2,1,7,2023
203,departure,active,lhe,opla,2023-07-31 12:15:00,dxb,omdb,2023-07-31t12:15:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,12,1,7,2023
3160,departure,active,lhe,opla,2023-07-31 15:35:00,bah,obbi,2023-07-31t15:35:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,15,1,7,2023
4359,departure,active,lhe,opla,2023-07-31 12:15:00,dxb,omdb,2023-07-31t12:15:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,12,1,7,2023
7579,departure,active,lhe,opla,2023-07-31 09:45:00,dxb,omdb,2023-07-31t09:45:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,9,1,7,2023
336,departure,active,khi,opkc,2023-07-31 16:35:00,dxb,omdb,2023-07-31t16:35:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,16,1,7,2023
842,departure,active,khi,opkc,2023-07-31 12:45:00,lhe,opla,2023-07-31t12:45:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,12,1,7,2023
547,departure,active,khi,opkc,2023-07-31 17:40:00,shj,omsj,2023-07-31t17:40:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,17,1,7,2023
123,departure,active,khi,opkc,2023-07-31 13:00:00,isb,opis,2023-07-31t13:00:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,13,1,7,2023
368,departure,active,khi,opkc,2023-07-31 13:00:00,isb,opis,2023-07-31t13:00:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,13,1,7,2023
851,departure,active,khi,opkc,2023-07-31 07:30:00,uet,opqt,2023-07-31t07:30:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,7,1,7,2023
390,departure,active,khi,opkc,2023-07-31 10:00:00,skz,opsk,2023-07-31t11:40:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,10,1,7,2023
6026,departure,active,khi,opkc,2023-07-31 10:30:00,doh,othh,2023-07-31t10:30:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,10,1,7,2023
2109,departure,active,khi,opkc,2023-07-31 04:50:00,dxb,omdb,2023-07-31t04:50:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,4,1,7,2023
251,departure,active,isb,opis,2023-07-31 08:00:00,kdu,opsd,2023-07-31t08:00:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,8,1,7,2023
858,departure,active,isb,opis,2023-07-31 11:25:00,uet,opqt,2023-07-31t11:25:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,11,1,7,2023
3234,departure,active,isb,opis,2023-07-31 19:30:00,auh,omaa,2023-07-31t19:30:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,19,1,7,2023
727,departure,active,isb,opis,2023-07-31 03:05:00,jed,oejn,2023-07-31t03:00:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,3,1,7,2023
216,departure,active,isb,opis,2023-07-31 11:45:00,dxb,omdb,2023-07-31t11:55:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,11,1,7,2023
8199,departure,active,isb,opis,2023-07-31 09:45:00,doh,othh,2023-07-31t09:45:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,9,1,7,2023
701,departure,active,isb,opis,2023-07-31 14:35:00,dxb,omdb,2023-07-31t22:00:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,14,1,7,2023
675,departure,active,isb,opis,2023-07-31 21:30:00,khi,opkc,2023-07-31t21:30:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,21,1,7,2023
7917,departure,active,isb,opis,2023-07-31 03:35:00,doh,othh,2023-07-31t07:05:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,3,1,7,2023
8311,departure,active,isb,opis,2023-07-31 03:35:00,doh,othh,2023-07-31t07:05:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,3,1,7,2023
5711,departure,active,isb,opis,2023-07-31 05:05:00,ist,ltfm,2023-07-31t05:15:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,5,1,7,2023
260,departure,active,isb,opis,2023-07-31 08:30:00,lhr,egll,2023-07-31t08:45:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,8,1,7,2023
894,departure,active,isb,opis,2023-07-31 02:45:00,kul,wmkk,2023-07-31t02:45:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,2,1,7,2023
316,departure,active,isb,opis,2023-07-31 04:30:00,ruh,oerk,2023-07-31t05:05:00.000,97,90.0,82,79,76.0,75,79,64.3,50,12,5.2,0,28.8,28.7,28.7,0,4,1,7,2023
3932,departure,active,lhe,opla,2023-07-22 04:15:00,auh,omaa,2023-07-22t04:17:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,4,6,7,2023
3894,departure,active,lhe,opla,2023-07-22 19:45:00,auh,omaa,2023-07-22t19:45:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,19,6,7,2023
609,departure,active,lhe,opla,2023-07-22 21:10:00,doh,othh,2023-07-22t21:10:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,21,6,7,2023
523,departure,active,lhe,opla,2023-07-22 10:05:00,khi,opkc,2023-07-22t10:05:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,10,6,7,2023
725,departure,active,lhe,opla,2023-07-22 03:20:00,ruh,oerk,2023-07-22t03:35:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,3,6,7,2023
185,departure,active,lhe,opla,2023-07-22 01:15:00,shj,omsj,2023-07-22t01:15:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,1,6,7,2023
244,departure,active,lhe,opla,2023-07-22 19:45:00,auh,omaa,2023-07-22t19:45:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,19,6,7,2023
843,departure,active,lhe,opla,2023-07-22 15:05:00,khi,opkc,2023-07-22t15:05:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,15,6,7,2023
144,departure,active,lhe,opla,2023-07-22 16:15:00,khi,opkc,2023-07-22t16:15:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,16,6,7,2023
547,departure,active,khi,opkc,2023-07-22 17:40:00,shj,omsj,2023-07-22t17:40:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,17,6,7,2023
1340,departure,active,khi,opkc,2023-07-22 07:00:00,lyp,opfa,2023-07-22t08:00:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,7,6,7,2023
382,departure,active,khi,opkc,2023-07-22 07:00:00,ryk,oprk,2023-07-22t07:00:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,7,6,7,2023
201,departure,active,khi,opkc,2023-07-22 18:40:00,auh,omaa,2023-07-22t18:51:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,18,6,7,2023
709,departure,active,khi,opkc,2023-07-22 05:55:00,ist,ltfm,2023-07-22t05:51:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,5,6,7,2023
543,departure,active,khi,opkc,2023-07-22 10:40:00,shj,omsj,2023-07-22t10:40:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,10,6,7,2023
5711,departure,active,isb,opis,2023-07-22 05:05:00,ist,ltfm,2023-07-22t06:00:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,5,6,7,2023
601,departure,active,isb,opis,2023-07-22 05:30:00,gil,opgt,2023-07-22t06:15:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,5,6,7,2023
451,departure,active,isb,opis,2023-07-22 09:30:00,kdu,opsd,2023-07-22t09:36:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,9,6,7,2023
6028,departure,active,isb,opis,2023-07-22 09:45:00,doh,othh,2023-07-22t09:45:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,9,6,7,2023
126,departure,active,isb,opis,2023-07-22 22:00:00,khi,opkc,2023-07-22t22:00:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,22,6,7,2023
124,departure,active,isb,opis,2023-07-22 16:00:00,khi,opkc,2023-07-22t16:00:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,16,6,7,2023
232,departure,active,isb,opis,2023-07-22 04:30:00,auh,omaa,2023-07-22t04:30:00.000,82,79.3,77,79,76.0,73,100,90.3,83,21,12.0,3,29.0,26.6,0.0,0,4,6,7,2023
4547,departure,active,lhe,opla,2023-07-14 05:35:00,ist,ltfm,2023-07-14t06:35:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,5,5,7,2023
6030,departure,active,lhe,opla,2023-07-14 03:30:00,doh,othh,2023-07-14t03:30:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,3,5,7,2023
7913,departure,active,lhe,opla,2023-07-14 03:30:00,doh,othh,2023-07-14t03:30:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,3,5,7,2023
6173,departure,active,lhe,opla,2023-07-14 09:25:00,doh,othh,2023-07-14t09:25:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,9,5,7,2023
474,departure,active,lhe,opla,2023-07-14 21:20:00,ruh,oerk,2023-07-14t21:20:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,21,5,7,2023
247,departure,active,lhe,opla,2023-07-14 17:15:00,dmm,oedf,2023-07-14t17:10:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,17,5,7,2023
6187,departure,active,lhe,opla,2023-07-14 03:30:00,doh,othh,2023-07-14t03:30:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,3,5,7,2023
7915,departure,active,lhe,opla,2023-07-14 09:25:00,doh,othh,2023-07-14t09:25:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,9,5,7,2023
7579,departure,active,lhe,opla,2023-07-14 09:00:00,dxb,omdb,2023-07-14t09:00:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,9,5,7,2023
330,departure,active,khi,opkc,2023-07-14 20:00:00,mux,opmt,2023-07-14t21:25:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,20,5,7,2023
141,departure,active,khi,opkc,2023-07-14 08:00:00,lhe,opla,2023-07-14t08:00:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,8,5,7,2023
840,departure,active,khi,opkc,2023-07-14 07:30:00,lhe,opla,2023-07-14t07:30:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,7,5,7,2023
638,departure,active,khi,opkc,2023-07-14 13:45:00,jed,oejn,2023-07-14t13:40:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,13,5,7,2023
2109,departure,active,khi,opkc,2023-07-14 04:50:00,dxb,omdb,2023-07-14t04:50:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,4,5,7,2023
369,departure,active,isb,opis,2023-07-14 16:00:00,khi,opkc,2023-07-14t16:10:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,16,5,7,2023
6372,departure,active,isb,opis,2023-07-14 09:45:00,doh,othh,2023-07-14t09:45:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,9,5,7,2023
6413,departure,active,isb,opis,2023-07-14 22:10:00,doh,othh,2023-07-14t22:10:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,22,5,7,2023
8311,departure,active,isb,opis,2023-07-14 03:35:00,doh,othh,2023-07-14t03:35:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,3,5,7,2023
6034,departure,active,isb,opis,2023-07-14 03:35:00,doh,othh,2023-07-14t03:35:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,3,5,7,2023
301,departure,active,isb,opis,2023-07-14 10:00:00,khi,opkc,2023-07-14t10:30:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,10,5,7,2023
613,departure,active,isb,opis,2023-07-14 22:10:00,doh,othh,2023-07-14t22:10:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,22,5,7,2023
201,departure,active,isb,opis,2023-07-14 10:30:00,khi,opkc,2023-07-14t10:30:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,10,5,7,2023
5711,departure,active,isb,opis,2023-07-14 05:05:00,ist,ltfm,2023-07-14t06:55:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,5,5,7,2023
346,departure,active,isb,opis,2023-07-14 10:00:00,mct,ooms,2023-07-14t10:00:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,10,5,7,2023
122,departure,active,isb,opis,2023-07-14 10:00:00,khi,opkc,2023-07-14t10:00:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,10,5,7,2023
181,departure,active,isb,opis,2023-07-14 01:10:00,shj,omsj,2023-07-14t01:10:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,1,5,7,2023
727,departure,active,isb,opis,2023-07-14 03:05:00,jed,oejn,2023-07-14t03:05:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,3,5,7,2023
207,departure,active,isb,opis,2023-07-14 18:00:00,khi,opkc,2023-07-14t18:00:00.000,95,89.0,82,79,77.1,75,84,68.3,56,16,10.8,0,28.9,28.8,28.8,0,18,5,7,2023
410,departure,active,lhe,opla,2023-07-30 14:45:00,dxb,omdb,2023-07-30t14:45:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,14,7,7,2023
737,departure,active,lhe,opla,2023-07-30 20:50:00,ruh,oerk,2023-07-30t20:50:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,20,7,7,2023
476,departure,active,lhe,opla,2023-07-30 00:15:00,med,oema,2023-07-30t00:15:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,0,7,7,2023
715,departure,active,lhe,opla,2023-07-30 02:25:00,ist,ltfm,2023-07-30t02:25:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,2,7,7,2023
739,departure,active,lhe,opla,2023-07-30 02:35:00,jed,oejn,2023-07-30t02:30:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,2,7,7,2023
6634,departure,active,lhe,opla,2023-07-30 03:30:00,doh,othh,2023-07-30t03:30:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,3,7,7,2023
334,departure,active,khi,opkc,2023-07-30 11:30:00,dxb,omdb,2023-07-30t11:30:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,11,7,7,2023
811,departure,cancelled,khi,opkc,2023-07-30 22:45:00,jed,oejn,2023-07-30t22:45:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,22,7,7,2023
701,departure,active,khi,opkc,2023-07-30 10:10:00,jed,oejn,2023-07-30t10:10:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,10,7,7,2023
308,departure,active,khi,opkc,2023-07-30 16:00:00,isb,opis,2023-07-30t16:20:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,16,7,7,2023
455,departure,active,khi,opkc,2023-07-30 11:00:00,kdu,opsd,2023-07-30t11:00:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,11,7,7,2023
2111,departure,active,khi,opkc,2023-07-30 11:30:00,dxb,omdb,2023-07-30t11:30:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,11,7,7,2023
4603,departure,active,khi,opkc,2023-07-30 12:10:00,mct,ooms,2023-07-30t12:10:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,12,7,7,2023
7907,departure,active,khi,opkc,2023-07-30 04:00:00,doh,othh,2023-07-30t04:00:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,4,7,7,2023
3158,departure,active,khi,opkc,2023-07-30 06:40:00,bah,obbi,2023-07-30t06:40:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,6,7,7,2023
613,departure,active,isb,opis,2023-07-30 22:10:00,doh,othh,2023-07-30t22:18:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,22,7,7,2023
7917,departure,active,isb,opis,2023-07-30 03:35:00,doh,othh,2023-07-30t03:35:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,3,7,7,2023
346,departure,active,isb,opis,2023-07-30 10:00:00,mct,ooms,2023-07-30t10:00:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,10,7,7,2023
301,departure,active,isb,opis,2023-07-30 10:00:00,khi,opkc,2023-07-30t10:00:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,10,7,7,2023
8127,departure,active,isb,opis,2023-07-30 22:10:00,doh,othh,2023-07-30t22:18:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,22,7,7,2023
276,departure,active,isb,opis,2023-07-30 17:30:00,med,oema,2023-07-30t17:30:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,17,7,7,2023
207,departure,active,isb,opis,2023-07-30 18:00:00,khi,opkc,2023-07-30t18:00:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,18,7,7,2023
369,departure,cancelled,isb,opis,2023-07-30 16:00:00,khi,opkc,2023-07-30t17:00:00.000,93,85.6,75,77,75.5,73,94,73.3,56,9,3.2,0,28.8,28.8,28.7,0,16,7,7,2023
